Date,ActualReturn,sigma_EGARCH,VaR_95,ES_95,VaR_99,ES_99
2025-01-16,0.6647323385779558,1.2090463787151495,-1.988704321182157,-2.493915450246212,-2.812662472740765,-3.2223676016092173
2025-01-17,0.8396553471501367,1.126981467757765,-1.8537195547484533,-2.324639107367459,-2.621750941601703,-3.0036470339341834
2025-01-21,0.8326945025524779,1.0606417009218,-1.7446003486572015,-2.187799220667858,-2.467421566058491,-2.8268373439885446
2025-01-22,-0.47497716050406424,1.0027031031989786,-1.6492998360523363,-2.068288533095973,-2.3326362324210974,-2.6724185694307856
2025-01-23,0.5736285582070177,1.0211647320929356,-1.6796665132979935,-2.1063695714629875,-2.3755844035498854,-2.7216227652897067
2025-01-24,0.2954251255283591,0.9601874285531359,-1.579367774408833,-1.9805909064841747,-2.2337299830953294,-2.55910518877709
2025-01-27,1.0952582279034395,0.8971773896349319,-1.4757254833598719,-1.8506192922060538,-2.087146713014735,-2.39116993702775
2025-01-28,-0.17521593502358712,0.8668759808063948,-1.4258841011465133,-1.788116188129912,-2.0166550950060254,-2.3104101913214214
2025-01-29,-0.0779732453135118,0.8464441821584788,-1.3922767830353464,-1.7459712553784428,-1.9691236236586154,-2.255955071017753
2025-01-30,0.9510064108236183,0.8110903289256052,-1.3341248693185443,-1.6730464095202564,-1.886878262351168,-2.16172947863748
2025-01-31,-0.5811718985365477,0.7855784571064003,-1.2921615744264041,-1.6204227447752948,-1.827528773581758,-2.0937348750772955
2025-02-03,-0.4088401540407016,0.8525673901653056,-1.4023485639339537,-1.7586016749571562,-1.9833683355876066,-2.272274732071683
2025-02-04,-0.23437670006458688,0.8778714414978062,-1.4439700245447835,-1.8107966657225305,-2.0422343616095895,-2.339715449515424
2025-02-05,1.0503998316667484,0.8670279671912726,-1.4261340965029268,-1.7884296923925662,-2.017008668209369,-2.3108152675956966
2025-02-06,0.8285934134287132,0.8387019048285189,-1.3795418700882978,-1.73000116077066,-1.9511123932518286,-2.2353202433800834
2025-02-07,-0.5580637898099816,0.8073526837430153,-1.3279769900837035,-1.6653367209322099,-1.8781831994267308,-2.1517678535462346
2025-02-10,-0.7943579331301631,0.8667093544180864,-1.4256100251273585,-1.7877724857446795,-2.016267464061825,-2.309966096301817
2025-02-11,0.2525572943727017,0.9655675647946492,-1.5882173110191795,-1.9916885824156791,-2.246246051602824,-2.5734444043953695
2025-02-12,-0.34984559607198484,0.8998588595826761,-1.4801361089289802,-1.8561503946102123,-2.093384744926974,-2.398316628863908
2025-02-13,0.6598053143740401,0.9073884800635962,-1.4925212324865897,-1.8716818392118761,-2.110901261525097,-2.4183846804434634
2025-02-14,0.193234321774316,0.8610776962714758,-1.4163467717991551,-1.7761559923581622,-2.0031662681051325,-2.2949565209253437
2025-02-18,0.711742252498615,0.8058617651684848,-1.325524647258898,-1.6622613840935752,-1.874714804170504,-2.147794236160018
2025-02-19,0.0383402962993884,0.7721321947566285,-1.2700444410314409,-1.5926869672133157,-1.7962480897505713,-2.0578977054521834
2025-02-20,-1.544740872662942,0.7229973605443987,-1.1892248307677953,-1.4913359153889951,-1.6819433726396011,-1.926942846595415
