Date,ActualReturn,sigma_GJR-GARCH,VaR_95,ES_95,VaR_99,ES_99
2024-02-27,0.2739387600728893,0.8645928391823662,-1.422128667365386,-1.7834067226606747,-2.011343713342832,-2.3043251297979968
2024-02-28,0.37236894011853927,0.8248120031682786,-1.3566950149644523,-1.7013502827210638,-1.9187996500538922,-2.198300679956006
2024-02-29,-0.04956719330739823,0.7947859992013556,-1.3073066334365997,-1.639415259780223,-1.848948719559499,-2.1182749472032034
2024-03-01,-0.12401087842541791,0.7676749939088484,-1.2627129980509186,-1.5834930419389666,-1.7858790900341648,-2.0460183103697425
2024-03-04,0.24787793685461246,0.7495699791103998,-1.2329328987936803,-1.5461475960340951,-1.7437605273483159,-1.997764567469346
2024-03-05,0.024760875128704285,0.732951073738292,-1.2055972320164057,-1.5118675670762947,-1.7050991721670272,-1.9534716245450232
2024-03-06,0.5184601618338558,0.7151215656256432,-1.1762703009305544,-1.4750904123407762,-1.6636215338739726,-1.9059521659814207
2024-03-07,-0.14786852051273947,0.7120832278045188,-1.1712726799455742,-1.4688231940036087,-1.656553303143182,-1.8978543448143455
2024-03-08,0.17247582821005025,0.7065612574900868,-1.1621898470459624,-1.457432955113354,-1.6437072792416865,-1.8831371110079937
2024-03-11,0.17217886121962955,0.6949516248631793,-1.1430937007120194,-1.4334856172033759,-1.6166992350616851,-1.8521949530377693
2024-03-12,0.4169351400877819,0.6855166998011978,-1.1275746300038036,-1.4140240764401537,-1.5947503172020097,-1.8270488565946792
2024-03-13,0.7315165486146302,0.6845296584482812,-1.1259510914545077,-1.4119880935999534,-1.5924541156490617,-1.8244181799448165
2024-03-14,-0.8049711178321317,0.7023819818956013,-1.155315550426343,-1.4488123098185055,-1.6339848303474245,-1.871998446262827
2024-03-15,-0.09800729777218464,0.8278284080829862,-1.3616565595287633,-1.7075722597712593,-1.9258168572144685,-2.2063400452290054
